date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover
2023-10-12,002281,33.05,32.36,33.26,32.05,327896,1079786343.62,3.68,-1.64,-0.54,4.82
2023-10-13,002281,32.0,31.52,32.32,31.46,324256,1046685416.2,2.66,-2.6,-0.84,4.76
2023-10-16,002281,31.53,31.84,32.88,31.43,398396,1298555907.43,4.6,1.02,0.32,5.85
2023-10-17,002281,31.84,31.24,31.91,30.38,313299,987425983.24,4.81,-1.88,-0.6,4.6
2023-10-18,002281,30.56,30.23,30.87,29.02,303589,929079410.93,5.92,-3.23,-1.01,4.46
2023-10-19,002281,29.84,29.49,30.47,29.4,259629,788541979.25,3.54,-2.45,-0.74,3.81
2023-10-20,002281,28.9,27.65,29.65,27.58,353085,1016615333.38,7.02,-6.24,-1.84,5.19
2023-10-23,002281,27.23,26.11,27.78,25.8,287093,776330216.69,7.16,-5.57,-1.54,4.17
2023-10-24,002281,26.37,26.69,27.46,26.21,297581,815053482.33,4.79,2.22,0.58,4.32
2023-10-25,002281,26.89,26.26,27.44,26.07,332618,906811106.11,5.13,-1.61,-0.43,4.83
2023-10-26,002281,25.82,28.94,28.94,25.5,696195,1997752951.44,13.1,10.21,2.68,10.12
2023-10-27,002281,28.94,28.29,28.95,28.12,500623,1448079265.03,2.87,-2.25,-0.65,7.28
2023-10-30,002281,27.78,27.95,28.09,27.31,334195,943595903.33,2.76,-1.2,-0.34,4.86
2023-10-31,002281,27.95,26.36,27.95,26.0,602842,1630256515.2,6.98,-5.69,-1.59,7.97
2023-11-01,002281,26.3,26.73,27.59,25.91,543275,1473390795.1,6.37,1.4,0.37,7.19
2023-11-02,002281,27.6,26.26,27.95,26.15,477474,1309157787.78,6.73,-1.76,-0.47,6.32
2023-11-03,002281,26.02,26.73,27.43,26.01,450925,1235014032.93,5.41,1.79,0.47,5.96
2023-11-06,002281,26.81,27.6,27.95,26.81,466360,1306262683.37,4.26,3.25,0.87,6.17
2023-11-07,002281,27.5,29.35,29.87,27.2,777052,2253064010.85,9.67,6.34,1.75,10.28
2023-11-08,002281,29.29,29.62,29.7,28.57,637935,1892916411.34,3.85,0.92,0.27,8.44
2023-11-09,002281,29.47,29.19,30.15,28.81,445174,1330490388.4,4.52,-1.45,-0.43,5.89
2023-11-10,002281,28.96,28.79,29.64,28.69,288597,851292612.43,3.25,-1.37,-0.4,3.82
2023-11-13,002281,29.2,29.33,29.66,29.01,402173,1200315073.23,2.26,1.88,0.54,5.32
2023-11-14,002281,29.2,29.3,29.55,29.0,312057,928845021.12,1.88,-0.1,-0.03,4.13
2023-11-15,002281,29.59,29.14,29.7,28.75,310038,917542803.59,3.24,-0.55,-0.16,4.1
2023-11-16,002281,28.81,28.27,29.04,28.27,285435,831491594.14,2.64,-2.99,-0.87,3.78
2023-11-17,002281,28.19,29.13,29.25,28.16,356627,1042369078.32,3.86,3.04,0.86,4.72
2023-11-20,002281,28.93,28.73,29.09,28.44,271962,795401903.4,2.23,-1.37,-0.4,3.6
2023-11-21,002281,28.84,29.07,29.65,28.62,436768,1294251883.22,3.59,1.18,0.34,5.78
2023-11-22,002281,28.74,27.32,28.74,27.32,414501,1177827258.83,4.88,-6.02,-1.75,5.48
2023-11-23,002281,27.2,27.46,27.58,27.03,192280,535310900.14,2.01,0.51,0.14,2.54
2023-11-24,002281,27.5,26.55,27.55,26.35,230054,627367476.15,4.37,-3.31,-0.91,3.04
2023-11-27,002281,26.38,26.82,27.18,26.3,217486,593217764.3,3.31,1.02,0.27,2.88
2023-11-28,002281,26.82,26.64,26.83,26.29,153615,415411931.67,2.01,-0.67,-0.18,2.03
2023-11-29,002281,26.7,26.53,26.97,26.44,168755,458864189.39,1.99,-0.41,-0.11,2.23
2023-11-30,002281,26.35,26.84,26.84,26.14,187527,506263731.81,2.64,1.17,0.31,2.48
2023-12-01,002281,26.9,29.57,29.57,26.8,1044899,3068723816.33,10.32,10.17,2.73,13.83
2023-12-04,002281,30.0,30.71,31.6,29.38,1102473,3412619201.64,7.51,3.86,1.14,14.59
2023-12-05,002281,30.66,29.11,30.89,29.1,603632,1830370161.69,5.83,-5.21,-1.6,7.99
2023-12-06,002281,29.0,28.96,29.52,28.48,413546,1219030876.63,3.57,-0.52,-0.15,5.47
2023-12-07,002281,28.86,29.15,29.62,28.86,549791,1639713692.5,2.62,0.66,0.19,7.27
2023-12-08,002281,29.4,31.24,32.1,29.18,991955,3102476816.16,10.02,7.17,2.09,13.13
2023-12-11,002281,30.68,31.25,31.44,30.59,647072,2042555253.52,2.72,0.03,0.01,8.56
2023-12-12,002281,31.05,30.67,31.49,30.19,479661,1498573331.15,4.16,-1.86,-0.58,6.35
2023-12-13,002281,30.88,30.32,31.26,30.3,438087,1373019083.08,3.13,-1.14,-0.35,5.8
2023-12-14,002281,30.6,29.92,30.98,29.82,363192,1123007472.46,3.83,-1.32,-0.4,4.81
2023-12-15,002281,29.8,29.25,30.06,28.83,301857,900032292.61,4.11,-2.24,-0.67,3.99
2023-12-18,002281,29.03,28.51,29.31,28.37,263921,774686314.23,3.21,-2.53,-0.74,3.49
2023-12-19,002281,28.46,28.23,28.62,27.67,220266,629705416.0,3.33,-0.98,-0.28,2.91
2023-12-20,002281,28.26,27.32,28.37,27.3,233036,654567568.2,3.79,-3.22,-0.91,3.08
2023-12-21,002281,27.07,28.05,28.69,26.76,350025,988383113.93,7.06,2.67,0.73,4.63
2023-12-22,002281,27.9,27.37,28.28,27.16,265115,748164364.72,3.99,-2.42,-0.68,3.51
2023-12-25,002281,27.49,27.84,27.88,26.99,205492,577253659.53,3.25,1.72,0.47,2.72
2023-12-26,002281,27.68,26.95,27.73,26.65,212316,586214882.15,3.88,-3.2,-0.89,2.81
2023-12-27,002281,27.15,26.77,27.24,26.39,219771,600098892.93,3.15,-0.67,-0.18,2.91
2023-12-28,002281,26.62,27.51,27.65,26.45,269094,747473399.54,4.48,2.76,0.74,3.56
2023-12-29,002281,27.48,28.0,28.46,27.37,280545,799692584.27,3.96,1.78,0.49,3.71
2024-01-02,002281,27.85,27.4,28.15,27.4,184064,519206430.08,2.68,-2.14,-0.6,2.43
2024-01-03,002281,27.3,27.12,27.66,26.83,186308,516447090.6,3.03,-1.02,-0.28,2.46
2024-01-04,002281,27.14,27.52,27.64,26.89,179218,499211154.22,2.77,1.47,0.4,2.37
2024-01-05,002281,27.36,25.86,27.36,25.62,342253,920688810.96,6.32,-6.03,-1.66,4.53
2024-01-08,002281,25.86,24.5,25.94,24.48,278655,709931269.35,5.65,-5.26,-1.36,3.69
2024-01-09,002281,24.96,24.68,25.23,24.2,222607,561267655.66,4.2,0.73,0.18,2.94
2024-01-10,002281,24.45,23.61,24.46,23.5,232341,565392559.31,3.89,-4.34,-1.07,3.07
